ID_W;ID_H;nfm;C5;E1_36B
2009;89096;3;0;
2009;89097;3;23;1
2009;89098;3;0;
2009;89099;3;36;0,5
2009;89102;2;43;
2009;89103;4;0;
2009;89104;2;66;
2009;89106;4;38;
2009;89109;3;49;
2009;89110;3;0;
2009;89111;5;48;0,6
2009;89115;2;28;
2009;89116;4;0;0,5
2009;89117;2;0;
2009;89118;3;0;1
2009;89119;1;18;
2009;89121;3;0;1
2009;89122;3;23,3;0,3
2009;89123;1;18;
2009;89126;6;0;0,5
2009;89127;2;17,5;0,5
2009;89128;4;0;0,25
2009;89129;3;16,8;
2009;89130;3;18;
2009;89132;4;28,8;
2009;89133;3;17;
2009;89134;3;18;0,2
2009;89135;3;16;
2009;89136;1;0;
2009;89137;2;18;
2009;89139;4;0;0,3
2009;89140;2;0;
2009;89141;3;0;
2009;89142;2;41;
2009;89143;4;41;
2009;89144;2;54;
2009;89145;4;41;0,8
2009;89146;2;0;
2009;89147;4;25;
2009;89148;1;28;
2009;89149;2;18;
2009;89220;3;48;
2009;89221;1;0;
2009;89222;1;36;
2009;89226;2;47;
2009;89228;3;28;
2009;89230;1;38;
2009;89231;2;48;
2009;89235;3;49,6;
2009;89236;4;47;
2009;89237;3;50;
2009;89238;1;19;
2009;89239;4;45;0,3
2009;89240;3;34,7;
2009;89241;1;44;
2009;89242;3;40;
2009;89243;1;64,5;
2009;89245;2;48;
2009;89246;4;51,2;
2009;89247;1;0;
2009;89248;2;53,5;
2009;89250;4;55,6;
2009;89251;1;42;
2009;89252;4;16;
2009;89253;3;47;
2009;89254;3;28;0,5
2009;89255;3;0;
2009;89256;4;35;0,5
2009;89257;3;0;
2009;89259;2;0;
2009;89260;2;45;
2009;89261;3;15,5;
2009;89262;3;50;0,5
2009;89501;3;0;0
2009;89502;3;0;0,3
2009;89503;3;15;
2009;89504;1;26;
2009;89505;2;9;
2009;89506;2;20;
2009;89507;2;11;
2009;92008;1;18;0,5
2009;92016;3;26;
2009;92017;3;18;
2009;92018;2;30;
2009;92019;4;28;
2009;92020;4;50;0,3
2009;92021;3;18;0,3
2009;92022;2;12;
2009;92023;2;16;
2009;92024;1;29;
2009;92025;2;19,9;
2009;92026;1;29,7;
2009;92027;3;27;0,5
2009;92028;2;29,7;
2009;92034;3;29;
2009;92035;2;35;0,5
2009;92036;3;22;0,5
2009;92039;3;28,1;0,5
2009;92040;1;0;0,4
2009;92045;1;20;
2009;92047;1;12;
2009;92049;5;0;0,7
2009;92050;3;36;
2009;92052;2;0;0,3
2009;92054;4;36;
2009;92058;3;28,7;0,5
2009;92059;1;28;0,5
2009;92061;1;18;
2009;92062;1;28,7;
2009;92063;2;28,7;
2009;92064;2;28,7;
2009;92066;2;28,7;0,4
2009;92068;2;49;
2009;92069;4;28,7;0,5
2009;92070;3;28,7;1
2009;92072;4;20;
2009;92073;3;28,7;0,5
2009;92077;1;28;
2009;92078;3;12;0,5
2009;92080;1;0;
2009;92081;1;28,7;
2009;92082;1;18;
2009;92083;2;28;0,4
2009;92097;1;20,2;
2009;92098;5;37,7;0,6
2009;92099;3;30,9;
2009;92109;2;30;1
2009;92111;1;28;
2009;92117;2;33;
2009;92118;2;46,5;
2009;92119;4;28;
2009;92120;4;40;0,7
2009;92123;4;44;0,5
2009;92125;2;29;
2009;92130;4;45;0,7
2009;92131;1;0;0,5
2009;92132;4;29;
2009;92136;3;18;
2009;92137;1;20;
2009;92138;3;30;0,3
2009;92142;4;45,7;0,5
2009;92143;2;17;1
2009;92145;3;37;0,5
2009;92149;4;0;0,5
2009;92150;5;24;
2009;92151;3;46;0,4
2009;92152;3;39;0,5
2009;92153;4;50;1
2009;92160;5;34;1
2009;92166;1;28;
2009;92168;5;34;
2009;92171;5;28;
2009;92172;2;32;
2009;92177;1;0;
2009;92178;1;0;
2009;92182;1;18;
2009;92183;2;0;
2009;92184;3;30;
2009;92185;2;30;
2009;92229;2;18;0,3
2009;92273;2;45;
2009;92288;2;32;0,3
2009;92299;4;30;0,3
2009;92336;2;36;0,3
2009;92338;5;70;1
2009;92365;2;17;0,7
2009;92501;3;22;1
2009;92502;1;8;0,3
2009;93001;2;47;
2009;93002;3;20;
2009;93003;6;42;
2009;93004;3;48;
2009;93005;5;27,7;
2009;93006;3;80;0,6
2009;93007;3;60;
2009;93008;3;27,6;0,5
2009;93009;3;9;
2009;93011;3;48;
2009;93012;1;24;
2009;93013;4;15,2;
2009;93015;3;15;
2009;93016;2;30;0,2
2009;93017;4;36;0,2
2009;93020;3;36;
2009;93021;1;34;
2009;93022;2;29,4;0,3
2009;93024;3;70;
2009;93026;1;27,8;
2009;93027;1;20;
2009;93028;4;31,5;
2009;93029;3;29,4;
2009;93031;4;22,1;
2009;93034;3;24;
2009;93036;3;36;0,5
2009;93037;5;38,1;
2009;93039;1;0;0,6
2009;93040;5;0;
2009;93041;2;29,6;0,3
2009;93042;1;22;
2009;93043;2;30,1;0,4
2009;93044;3;28;
2009;93045;2;0;
2009;93046;3;52;0,5
2009;93047;3;27,1;
2009;93048;4;31;0,4
2009;93049;4;30;0,3
2009;93050;1;0;0,3
2009;93051;5;46;
2009;93052;4;21;0,6
2009;93053;1;0;
2009;93054;4;36;
2009;93055;4;0;
2009;93057;1;25;
2009;93058;1;25;0,25
2009;93059;1;25;0,7
2009;93060;3;48;
2009;93065;4;32;
2009;93066;5;20,5;
2009;93067;8;0;
2009;93068;4;31;
2009;93069;2;0;0,2
2009;93071;3;40,9;0,4
2009;93072;2;0;
2009;93073;6;36;
2009;93074;3;26;
2009;93075;1;31;0,3
2009;93076;2;32,3;
2009;93077;2;30;
2009;93078;2;0;
2009;93079;5;0;
2009;93080;1;103;
2009;93082;4;36;
2009;93083;1;56;
2009;93084;5;20;
2009;93086;5;64;
2009;93087;2;72;0,3
2009;93088;4;34,5;
2009;93090;2;46,8;
2009;93091;2;40;0,3
2009;93092;3;0;0,5
2009;93093;2;47;0,3
2009;93094;2;32,4;
2009;93095;2;0;
2009;93097;4;46;
2009;93098;2;39;0,3
2009;93099;2;48;
2009;93101;3;43;
2009;93102;4;0;
2009;93103;3;69;
2009;93105;2;48;
2009;93106;3;26;
2009;93107;3;0;
2009;93108;1;0;1
2009;93109;1;50;
2009;93111;5;0;
2009;93112;4;24;0,5
2009;93114;2;36;
2009;93115;1;36;
2009;93117;4;85;
2009;93118;4;36;
2009;93119;4;51;
2009;93121;5;28,4;0,5
2009;93122;3;0;
2009;93123;2;36;
2009;93124;3;78;
2009;93125;5;30;
2009;93126;3;40;
2009;93127;2;0;
2009;93128;2;36;
2009;93129;4;44;
2009;93130;3;64;
2009;93132;5;36;
2009;93133;2;66;
2009;93134;3;28;
2009;93135;1;24;
2009;93136;1;0;
2009;93137;3;0;
2009;93138;4;46;
2009;93139;4;0;
2009;93140;4;0;
2009;93141;2;0;
2009;93143;2;32,8;
2009;93144;2;17;
2009;93145;3;36;
2009;93147;3;49,8;
2009;93148;2;41;
2009;93149;4;0;
2009;93150;4;45,1;
2009;93151;5;0;
2009;93152;2;0;
2009;93153;1;46;
2009;93154;4;36;0,3
2009;93157;3;0;
2009;93159;1;30;
2009;93160;4;36,2;
2009;93501;3;34;
2009;93502;6;28;
2009;93503;2;26;
2009;93504;3;46,6;1
2009;100001;6;46;0,5
2009;100002;4;29,6;0,3
2009;100003;1;46;
2009;100004;3;29;0,3
2009;100005;3;50,1;
2009;100007;4;54;0,5
2009;100008;3;0;
2009;100010;1;28,6;
2009;100012;3;0;0,2
2009;100013;3;34;
2009;100014;3;27;
2009;100015;4;57,5;
2009;100017;4;36;0,4
2009;100019;3;34;0,25
2009;100021;1;19,8;
2009;100022;1;36;
2009;100026;1;18;0,2
2009;100027;1;18;0,2
2009;100028;4;33;0,3
2009;100029;3;30;
2009;100030;3;86;1
2009;100031;3;32;0,5
2009;100032;1;31,6;0,25
2009;100034;4;0;0,3
2009;100036;1;31;
2009;100037;2;0;
2009;100038;3;36,6;0,3
2009;100043;1;62;0,3
2009;100044;2;0;0,5
2009;100046;4;70;1
2009;100047;3;44;0,6
2009;100048;4;0;
2009;100049;1;42;
2009;100050;2;0;
2009;100051;1;22;
2009;100053;3;43,2;
2009;100056;3;0;0,2
2009;100058;3;27;0,3
2009;100059;2;28;
2009;100060;4;36;
2009;100061;1;22,5;
2009;100062;1;16,4;
2009;100064;3;54;0,4
2009;100065;1;36;
2009;100066;1;30;
2009;100067;4;34,8;0,6
2009;100070;1;18,7;
2009;100071;4;41,6;
2009;100072;2;20;0,3
2009;100074;4;46;
2009;100075;3;46;0,4
2009;100076;4;40;0,5
2009;100077;3;46;0,3
2009;100078;2;48;0,3
2009;100079;1;18;
2009;100081;1;31;1
2009;100083;1;19;0,3
2009;100084;2;32;
2009;100086;1;28;0,3
2009;100087;2;50;0,3
2009;100091;5;31,1;1
2009;100092;3;30;
2009;100093;1;16;0,5
2009;100094;1;25;
2009;100095;3;32;0,4
2009;100109;3;28;0,5
2009;100169;2;0;
2009;100171;1;0;
2009;100172;5;0;
2009;100173;2;20;
2009;100175;3;42;
2009;100176;1;40;0,4
2009;100177;4;0;
2009;100179;2;0;
2009;100180;4;90;0,3
2009;100181;3;0;
2009;100182;2;24;
2009;100183;4;35;
2009;100184;4;39;0,3
2009;100185;3;0;
2009;100186;3;28,2;
2009;100187;2;31,7;
2009;100188;2;28;0,6
2009;100190;2;148;1
2009;100192;2;48;
2009;100193;3;35,6;
2009;100197;4;53;
2009;100198;1;48;
2009;100199;3;40;
2009;100200;3;49,7;
2009;100202;3;28;
2009;100204;2;24;
2009;100205;1;48;
2009;100206;4;27;
2009;100208;1;35;
2009;100209;2;28;
2009;100210;2;20;
2009;100213;4;20;
2009;100217;1;29;0,5
2009;100219;2;27;0,5
2009;100220;1;36,6;0,5
2009;100222;1;36,6;0,2
2009;100224;2;38;
2009;100227;3;28;0,2
2009;100228;3;30;
2009;100229;1;18;0,8
2009;100230;2;28;
2009;100231;1;33;1
2009;100232;2;36,6;0,5
2009;105001;2;10;0,2
2009;105005;1;33,1;0,3
2009;105006;3;43;0,3
2009;105007;2;35,5;
2009;105008;4;29,4;0,5
2009;105009;3;45,6;0,5
2009;105010;2;22;
2009;105011;3;24,6;
2009;105013;2;15;0,4
2009;105015;4;30;0,4
2009;105017;2;32;0,3
2009;105019;1;46;0,3
2009;105020;1;32;1
2009;105023;4;48;0,3
2009;105024;3;41;0,5
2009;105025;2;47;0,3
2009;105026;3;43;0,2
2009;105027;3;42;0,3
2009;105028;1;48;
2009;105029;2;43;0,6
2009;105031;2;45;0,2
2009;105032;2;28;
2009;105036;1;35;0,4
2009;105037;2;48;0,25
2009;105038;3;19;
2009;105039;2;54;
2009;105040;2;17;0,3
2009;105041;4;40;
2009;105042;2;30;0,2
2009;105043;2;32;
2009;105047;1;0;
2009;105051;3;14,2;
2009;105054;1;30;0,2
2009;105055;4;39,3;0,5
2009;105057;3;45;0,3
2009;105058;2;33,5;0
2009;105059;2;46,1;
2009;105063;1;45;0,3
2009;105064;2;17,8;0,5
2009;105068;4;30;
2009;105070;4;30;0,28
2009;105071;1;41,7;0,3
2009;105074;4;44;0,3
2009;105075;3;32;0,5
2009;105076;3;41,8;0,5
2009;105077;3;0;0,25
2009;105078;4;28;3
2009;105080;1;36;
2009;105082;4;34,2;0,2
2009;105083;1;15,7;0,2
2009;105087;4;15,6;
2009;105089;2;15,6;
2009;105091;3;28;0,5
2009;105092;2;29,9;
2009;105093;3;29;
2009;105094;1;31,2;0,3
2009;105099;1;30,5;
2009;105103;2;60;0,3
2009;105105;2;0;0,3
2009;105106;3;30;
2009;105108;2;18;
2009;105109;2;0;0,3
2009;105110;6;45;0,25
2009;105112;2;38;
2009;105113;5;23;
2009;105116;2;27;
2009;105118;4;15;
2009;105119;4;40;
2009;105120;1;39;
2009;105121;3;25;0,4
2009;105122;4;44;
2009;105123;1;27;
2009;105124;5;18;
2009;105125;3;19;
2009;105129;3;22;0,2
2009;105131;2;38;0,3
2009;105132;1;12;0,5
2009;105133;4;37;0,6
2009;105134;3;37;
2009;105135;3;28;
2009;105136;2;31;
2009;105137;1;26;
2009;105138;6;80;0,5
2009;105139;2;13;
2009;105141;3;27;
2009;105142;2;18;
2009;105144;3;18;
2009;105147;3;14;0,14
2009;105149;3;13;
2009;105150;3;20;0,32
2009;105151;3;34;
2009;105153;4;35;0,3
2009;105154;1;18;
2009;105155;1;28;
2009;105156;1;33;
2009;105157;2;36;
2009;105158;1;44;
2009;105159;4;32,8;
2009;105162;4;30,6;
2009;105163;2;36;0,5
2009;105165;5;46;
2009;105166;4;39,3;
2009;105167;2;17;0,2
2009;105168;4;44;
2009;105169;4;41,8;
2009;105170;4;65;
2009;105172;2;14,7;0,2
2009;105173;6;30;1
2009;105174;5;30;1
2009;105176;5;51;1
2009;105177;3;46;0,5
2009;105179;4;65;0,3
2009;105181;5;47;0,3
2009;105182;5;40;0,3
2009;105184;3;54,1;0,3
2009;105203;2;16;
2009;105252;1;17;
2009;105269;3;18;
2009;105501;2;18;0,3
2009;105502;3;32;
2009;105503;2;0;
2009;106002;3;28;
2009;106006;2;29,2;0,2
2009;106007;3;34;0,54
2009;106008;7;38;
2009;106011;1;16;
2009;106014;2;16;0,3
2009;106016;3;18;0,6
2009;106017;3;32;0,3
2009;106019;2;18;
2009;106020;1;16;
2009;106035;3;30;
2009;106036;2;30;
2009;106037;4;30;0,3
2009;106038;4;30;
2009;106039;3;42;
2009;106041;1;30;
2009;106042;3;30;
2009;106043;4;30;
2009;106044;5;30;
2009;106045;1;30;
2009;106046;5;40,3;
2009;106047;2;43;
2009;106048;2;40;0,5
2009;106049;4;42;
2009;106051;4;48;
2009;106053;4;18;0,2
2009;106054;5;30;0,3
2009;106056;1;28,9;
2009;106058;4;18;0,6
2009;106059;3;32;0,3
2009;106060;4;38;0,8
2009;106062;4;54;0,6
2009;106063;1;29;
2009;106065;2;29;0,5
2009;106067;4;42;0,3
2009;106069;2;32,5;
2009;106070;2;41,2;
2009;106072;3;74;
2009;106073;4;32;0,3
2009;106075;3;23;0,5
2009;106076;2;18;0,3
2009;106077;1;30;0,4
2009;106078;1;17;0,2
2009;106079;3;12,5;
2009;106080;5;31;0,5
2009;106081;4;52;
2009;106087;1;26,7;0,2
2009;106094;2;0;0,4
2009;106095;4;42;0,3
2009;106101;2;28,8;
2009;106102;2;30;
2009;106103;1;18;
2009;106109;6;43;
2009;106110;3;27;0,9
2009;106111;3;18;
2009;106112;2;31;0,5
2009;106113;1;18;
2009;106114;1;18;
2009;106120;2;31;
2009;106121;3;44,6;0,5
2009;106122;3;44,6;0,3
2009;106127;3;12;
2009;106129;2;30;0,25
2009;106130;2;29,9;0,3
2009;106131;4;30;1,5
2009;106133;3;44,6;
2009;106134;1;30;
2009;106135;3;18;
2009;106136;5;44,4;3
2009;106137;2;29,1;0,4
2009;106138;1;25;
2009;106140;2;29;0,3
2009;106141;3;30;
2009;106147;2;30;0,3
2009;106150;4;29;0,4
2009;106151;1;26;0,2
2009;106153;3;18;0,3
2009;106154;3;34;0,6
2009;106155;4;30;0,2
2009;106157;4;43;
2009;106159;3;39;1,5
2009;106161;2;0;
2009;106162;2;18;0,7
2009;106164;2;13;
2009;106165;1;59;
2009;106166;2;0;0,4
2009;106170;3;52;0,3
2009;106172;1;9;
2009;106173;2;29;0,4
2009;106174;3;48;0,5
2009;106176;2;36;
2009;106177;3;12;0,5
2009;106180;3;30;0,5
2009;106181;3;31;
2009;106182;4;12;
2009;106188;6;42;
2009;106189;3;18;
2009;106191;1;65;
2009;106192;2;30;0,34
2009;106193;2;44,6;1
2009;106194;3;30;0,4
2009;106195;2;17;
2009;106199;1;30;
2009;106327;3;54;0,5
2009;106501;2;30;
2009;107003;2;22;
2009;107004;4;53;0,2
2009;107005;4;32;0,2
2009;107006;1;30;
2009;107007;5;57;
2009;107009;2;24,1;0,3
2009;107010;3;31,1;
2009;107011;3;40;
2009;107012;3;48;
2009;107013;1;19;
2009;107014;1;39,8;
2009;107015;1;16,8;0,3
2009;107016;2;43;0,2
2009;107017;2;64;
2009;107019;5;51,6;
2009;107020;1;25;0,2
2009;107022;3;39,8;
2009;107023;4;46;
2009;107024;1;38;0,2
2009;107025;2;18;
2009;107026;3;27,9;
2009;107028;3;20;0,5
2009;107029;3;20;
2009;107030;3;13;
2009;107032;3;48,8;
2009;107033;2;0;0,5
2009;107034;3;57;1
2009;107035;1;33,9;0,3
2009;107037;1;13,6;
2009;107038;2;26;0,8
2009;107039;5;38,4;
2009;107040;4;44,6;
2009;107041;2;30;
2009;107042;4;42;
2009;107043;2;35;
2009;107044;3;32,7;
2009;107045;2;18,6;0,2
2009;107047;6;40;
2009;107048;2;40;
2009;107049;3;12;
2009;107050;1;30;
2009;107051;5;35,3;0,15
2009;107052;1;17;
2009;107053;6;28;0,2
2009;107054;8;42,3;
2009;107055;2;26,5;0,5
2009;107056;2;12,6;
2009;107057;2;48;
2009;107059;5;66;0,5
2009;107060;1;26,7;
2009;107061;3;30;
2009;107062;1;15,6;
2009;107063;1;15,6;
2009;107064;7;28;
2009;107065;2;10,2;
2009;107066;4;30,4;
2009;107067;4;25;0,3
2009;107068;1;25;0,3
2009;107069;3;23,4;
2009;107070;2;31,4;
2009;107071;4;29,3;
2009;107072;2;10,2;0,3
2009;107073;3;25;
2009;107074;1;51,3;
2009;107075;2;55;
2009;107076;1;0;0,3
2009;107077;1;20;
2009;107078;7;42;
2009;107079;1;0;
2009;107080;6;32;
2009;107081;1;0;
2009;107083;3;0;0,2
2009;107084;3;48;
2009;107087;6;30;
2009;107088;4;35;
2009;107089;3;36,6;0,8
2009;107091;2;35;
2009;107093;5;114;0,5
2009;107094;5;38,5;
2009;107095;7;56;
2009;107096;5;28;
2009;107097;1;25;
2009;107098;4;50;
2009;107099;2;59,1;
2009;107101;3;56;
2009;107102;3;36;
2009;107103;9;20;
2009;107104;2;20;
2009;107105;5;47,2;
2009;107106;2;22;
2009;107107;2;42,5;0,5
2009;107108;2;31;
2009;107109;1;20;
2009;107110;2;40;
2009;107112;2;30;
2009;107113;3;0;
2009;107114;1;32;0,3
2009;107117;2;14;
2009;107118;2;35;
2009;107119;1;39;
2009;107120;3;15;
2009;107123;5;50;
2009;107124;8;45;
2009;107125;2;30;
2009;107126;10;100;
2009;107127;4;50;
2009;107128;3;56;0,3
2009;107129;3;49;1
2009;107130;1;0;
2009;107131;2;0;
2009;107132;4;48;
2009;107133;3;26;0,7
2009;107134;4;80;0,2
2009;107135;1;25;
2009;107136;4;47;
2009;107137;3;0;
2009;107139;4;36;
2009;107140;1;57;
2009;107141;2;30;0,5
2009;107142;4;45;
2009;107144;2;0;0,5
2009;107145;4;0;0,6
2009;107146;1;36;
2009;107147;1;37;0,5
2009;107148;2;26;0,4
2009;107149;3;45;0,5
2009;116003;6;29,8;0,5
2009;116004;2;27,5;0,5
2009;116005;2;22;0,3
2009;116009;1;29;0,3
2009;116011;2;23;0,4
2009;116012;2;48,5;0,4
2009;116013;2;19,3;
2009;116014;4;15;
2009;116016;3;30,9;0,3
2009;116017;5;38;
2009;116018;8;38,8;0,5
2009;116019;1;18;
2009;116020;1;16;
2009;116022;2;17;0,57
2009;116023;2;29;0,3
2009;116024;1;38;0,3
2009;116025;1;27,4;
2009;116026;3;30;0,5
2009;116027;3;38,8;0,35
2009;116029;3;38,4;
2009;116032;3;29,8;0,3
2009;116033;4;24;0,3
2009;116034;4;37,8;0,35
2009;116035;3;18;0,5
2009;116036;2;18;
2009;116037;2;29;0,6
2009;116038;3;14;0,3
2009;116039;1;14;
2009;116040;6;38;
2009;116041;2;18;
2009;116042;1;32,8;0,3
2009;116043;1;18;0,3
2009;116045;2;30,2;0,3
2009;116046;2;30,2;0,6
2009;116047;1;26;0,3
2009;116048;3;18,5;0,5
2009;116049;3;25,2;0,5
2009;116050;2;41,9;
2009;116051;1;20;0,3
2009;116052;2;48,9;0,3
2009;116053;3;39,4;0,7
2009;116054;1;28;
2009;116055;1;76;
2009;116056;2;32,3;
2009;116057;1;18;
2009;116058;4;25;1
2009;116059;4;38;0,5
2009;116060;3;30;
2009;116061;2;28;0,4
2009;116063;3;37;0,3
2009;116064;1;12;0,2
2009;116066;5;38;
2009;116067;5;37;
2009;116068;1;16;
2009;116069;8;38;
2009;116072;2;41,4;0,3
2009;116073;1;8;
2009;116074;2;16,8;0,4
2009;116075;2;16,8;
2009;116076;3;17,5;
2009;116079;3;38;1,4
2009;116080;2;31,5;0,3
2009;116081;2;27;0,4
2009;116083;3;27;
2009;116084;1;29;0,3
2009;116085;3;27,7;0,5
2009;116086;3;27;0,4
2009;116089;4;36;0,3
2009;116090;4;42,8;1
2009;116091;2;31;0,3
2009;116093;2;17,6;0,2
2009;116096;3;34;1
2009;116097;2;18;
2009;116099;2;0;
2009;116100;4;38,5;0,4
2009;116101;3;21;0,6
2009;116103;1;25,2;
2009;116104;3;29;
2009;116106;2;29,1;
2009;116108;3;40,8;0,6
2009;116110;2;28;0,5
2009;116113;3;49,7;
2009;116114;4;28;
2009;116117;2;20,3;0,3
2009;116119;3;18;0,3
2009;116120;3;28;0,3
2009;116122;2;30,3;0,5
2009;116123;4;26,6;
2009;116124;4;38;
2009;116125;2;17;
2009;116126;2;18,7;
2009;116127;3;25;
2009;116129;1;14;0,9
2009;116130;2;38;
2009;116131;2;16,8;0,25
2009;116132;2;30,4;0,32
2009;116133;1;14;
2009;116134;2;25;0,4
2009;116136;1;30;
2009;116137;2;12;0,5
2009;116139;3;26,4;0,5
2009;116140;2;31,5;0,3
2009;116142;1;36;0,2
2009;116151;2;0;0,3
2009;116153;3;44;
2009;116154;1;30,5;0,3
2009;116159;4;43,3;0,7
2009;116162;3;52;0,4
2009;116165;2;37,1;1,2
2009;116166;1;21;
2009;116168;3;34;
2009;116169;2;27;
2009;116172;1;39;0,3
2009;116176;3;42,8;
2009;116179;3;18;
2009;116180;3;36,4;1
2009;116181;3;44;0,4
2009;116184;4;33;
2009;116255;5;43;0,5
2009;116272;4;36,3;1
2009;116284;3;18;
2009;116285;2;19,16;
2009;116289;4;27,7;0,5
2009;116501;3;18;0,2
2009;116502;2;24;0,3
2009;116503;3;50;
2009;116504;3;37,9;0,5
2009;116505;4;24;0,6
2009;116506;2;16;
2009;116507;2;40,8;0,3
2009;117001;4;28;0,5
2009;117003;4;47;
2009;117004;3;45;
2009;117005;2;54;
2009;117006;2;24;
2009;117007;2;72;0,4
2009;117008;3;49;
2009;117009;3;0;
2009;117010;1;41;
2009;117011;3;43;
2009;117012;3;32;
2009;117013;3;25;0,6
2009;117014;1;28;0,2
2009;117015;3;56;0,2
2009;117016;2;34;
2009;117019;3;70;
2009;117020;4;70;0,5
2009;117021;2;57;
2009;117022;1;48;
2009;117023;4;98;
2009;117024;2;50;
2009;117025;4;69;
2009;117026;3;86;0,3
2009;117028;5;20;
2009;117029;4;40;0,5
2009;117030;4;90;
2009;117031;1;50;
2009;117032;2;0;
2009;117033;4;60;
2009;117034;3;56;
2009;117035;4;36;0,3
2009;117036;3;52;0,3
2009;117038;4;50;0,5
2009;117039;3;52,4;
2009;117040;4;56;0,5
2009;117041;2;54;
2009;117042;2;36;
2009;117043;1;58,2;
2009;117044;2;28,8;0,3
2009;117045;3;65,1;0,6
2009;117046;4;45;0,3
2009;117047;3;50,4;
2009;117048;3;60;
2009;117049;3;30,8;
2009;117050;3;15,6;0,3
2009;117051;2;61;0,3
2009;117052;1;25;0,2
2009;117053;3;43;0,5
2009;117054;6;45;0,3
2009;117055;2;43;
2009;117057;1;38,8;0,2
2009;117058;4;45;0,5
2009;117059;2;40;
2009;117060;5;55;
2009;117061;3;56;
2009;117062;2;48;
2009;117063;3;45;
2009;117064;1;0;
2009;117065;3;45;
2009;117066;3;36;
2009;117067;2;28;0,3
2009;117068;3;39;
2009;117069;3;59,4;0,5
2009;117070;3;39;
2009;117071;4;48;
2009;117072;2;30;
2009;117074;1;20;0,3
2009;117075;2;30;0,5
2009;117076;7;28;
2009;117077;3;56;0,2
2009;117079;2;0;
2009;117080;1;30;0,2
2009;117081;2;50;0,3
2009;117083;2;25;0,3
2009;117084;3;30;
2009;117085;3;38;
2009;117086;1;30;
2009;117087;3;75;
2009;117088;4;47;
2009;117089;4;47;
2009;117090;2;30;
2009;117093;1;30;
2009;117094;2;40;0,4
2009;117097;2;24;
2009;117100;4;100;0,3
2009;117101;2;130;
2009;117102;3;96;
2009;117104;1;0;
2009;117105;2;28;
2009;117106;1;25;
2009;117107;2;50;
2009;117108;1;30;
2009;117109;3;36;0,5
2009;117110;1;30;
2009;117112;3;24;
2009;117113;3;40;
2009;117114;3;54;
2009;117115;3;36;
2009;117116;7;0;
2009;117120;1;0;
2009;117122;1;38;
2009;117124;1;24;
2009;117128;3;58;
2009;117131;6;92;
2009;117132;3;54;
2009;117135;1;50;
2009;117137;2;41;
2009;117139;4;40;
2009;117140;4;45;
2009;117141;4;30,4;0,5
2009;117143;3;32;1
2009;117144;2;0;
2009;117146;3;40;
2009;117147;1;50;
2009;117149;1;48;
2009;117151;2;35;
2009;129001;1;38;
2009;129002;1;37;
2009;129003;6;56;
2009;129004;1;9;
2009;129005;2;30;0,1
2009;129006;5;26,8;0,45
2009;129007;4;0;0,5
2009;129008;3;18;
2009;129009;2;35;
2009;129010;2;28;
2009;129011;2;54;
2009;129013;4;62;
2009;129014;2;50;
2009;129015;1;0;
2009;129016;5;79,2;0,5
2009;129017;1;42;
2009;129019;1;38,57;
2009;129021;1;12;0,2
2009;129022;5;36;0,5
2009;129023;3;70;0,5
2009;129025;5;27;
2009;129026;2;48,8;0,4
2009;129027;1;37,2;
2009;129029;5;45;
2009;129031;3;60,5;
2009;129033;4;37;
2009;129034;6;38,7;0,3
2009;129035;4;27;0,3
2009;129036;1;27;0,2
2009;129037;2;26,2;0,5
2009;129038;3;22;0,3
2009;129039;5;60;
2009;129040;4;40;0,4
2009;129041;3;25;0,3
2009;129042;1;39;
2009;129043;2;35,3;
2009;129044;4;22,42;
2009;129046;2;31,4;
2009;129047;3;24;
2009;129051;1;28;
2009;129052;1;47;
2009;129053;1;29,2;0,2
2009;129054;3;44;1
2009;129055;3;94;0,5
2009;129056;3;30;
2009;129057;3;37,74;0,3
2009;129058;4;70;0,6
2009;129059;2;22;0,3
2009;129060;3;24,5;
2009;129061;2;36,1;
2009;129062;2;46;
2009;129063;5;0;0,4
2009;129064;3;35;
2009;129066;5;33,1;
2009;129067;4;29;
2009;129068;1;33,5;0,25
2009;129069;5;28,1;0,5
2009;129070;3;23,1;
2009;129071;5;12;1
2009;129072;2;42;0,3
2009;129073;3;12;0,5
2009;129074;3;20;
2009;129076;7;48;
2009;129077;2;38;0,3
2009;129078;3;40;
2009;129079;3;26;0,5
2009;129080;4;18;
2009;129081;3;15;0,3
2009;129082;12;160;
2009;129083;5;40;0,5
2009;129084;4;49;0,2
2009;129085;4;57,44;0,4
2009;129086;6;43,37;0,4
2009;129087;3;39;0,4
2009;129089;7;80;0,6
2009;129090;5;44;
2009;129094;3;34;0,5
2009;129095;4;65;1
2009;129096;4;68;
2009;129097;5;24,8;0,3
2009;129098;1;42,2;0,38
2009;129099;8;36,9;
2009;129100;1;32,7;
2009;129101;6;47;0,2
2009;129102;2;24,7;
2009;129105;8;18;
2009;129107;1;27;
2009;129108;6;48;
2009;129109;6;29,1;
2009;129111;5;21;
2009;129113;4;24;
2009;129114;2;0;
2009;129117;5;26,4;
2009;129118;4;64;
2009;129119;2;28,5;0,5
2009;129120;4;48;
2009;129121;4;65;0,5
2009;129122;6;39,2;0,5
2009;129123;3;27;
2009;129124;4;46;0,4
2009;129125;4;52;
2009;129127;2;26,6;
2009;129128;2;27;
2009;129129;4;29,4;
2009;129130;6;80;0,5
